UDI,Product_ID,Type,Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0
3027,M17886,M,300.4,309.5,1888,21.9,221,0,0,0,0,0,0
2344,L49523,L,299.1,308.3,1305,61.4,17,0,0,0,0,0,0
2168,H31581,H,299.6,309.1,1588,41.3,0,0,0,0,0,0,0
7338,L54517,L,299.9,310.5,1539,32.8,213,0,0,0,0,0,0
9250,L56429,L,298.3,309.0,1657,32.2,179,0,0,0,0,0,0
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0
1787,L48966,L,298.4,308.2,1618,33.0,61,0,0,0,0,0,0
5229,M20088,M,303.9,313.1,1343,61.4,14,0,0,0,0,0,0
3764,L50943,L,302.3,311.0,1428,47.9,174,0,0,0,0,0,0
6692,M21551,M,301.7,311.0,1510,47.8,27,0,0,0,0,0,0
1601,M16460,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,0
4246,M19105,M,302.6,311.1,1520,43.0,88,0,0,0,0,0,0
6553,L53732,L,301.4,310.7,1786,26.1,123,0,0,0,0,0,0
8648,L55827,L,297.5,308.5,1530,38.5,93,0,0,0,0,0,0
4547,M19406,M,302.5,310.4,1429,43.2,191,0,0,0,0,0,0
9062,M23921,M,297.2,308.4,1863,26.0,110,0,0,0,0,0,0
1439,L48618,L,298.8,309.9,1482,39.1,45,0,0,0,0,0,0
8746,L55925,L,297.4,308.6,1411,46.3,138,0,0,0,0,0,0
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0
9602,L56781,L,298.9,310.1,2109,18.0,61,0,0,0,0,0,0
8818,H38231,H,297.3,308.6,1376,53.5,112,0,0,0,0,0,0
7392,L54571,L,299.7,310.6,1675,31.3,129,0,0,0,0,0,0
7755,M22614,M,300.4,311.7,1478,39.9,185,0,0,0,0,0,0
1357,L48536,L,298.6,309.9,1593,37.4,47,0,0,0,0,0,0
8300,L55479,L,298.7,310.0,1637,31.8,42,0,0,0,0,0,0
6237,M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0
5614,M20473,M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0
8404,L55583,L,298.5,309.6,1462,45.1,115,0,0,0,0,0,0
5052,L52231,L,303.9,313.0,1480,39.9,176,0,0,0,0,0,0
8925,H38338,H,297.1,308.2,1527,42.2,199,0,0,0,0,0,0
4333,M19192,M,301.7,309.9,1452,41.5,86,0,0,0,0,0,0
3404,L50583,L,301.3,310.5,1337,52.7,106,0,0,0,0,0,0
1664,M16523,M,298.1,307.9,1759,28.6,176,0,0,0,0,0,0
2247,L49426,L,299.3,308.4,1406,47.4,3,0,0,0,0,0,0
7109,M21968,M,300.8,310.5,1511,35.8,54,0,0,0,0,0,0
6871,H36284,H,301.0,311.3,1597,39.2,66,0,0,0,0,0,0
5805,L52984,L,301.5,310.9,1365,46.5,172,0,0,0,0,0,0
7853,L55032,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0
3731,M18590,M,302.3,311.2,1405,47.7,88,0,0,0,0,0,0
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0
8892,M23751,M,297.7,308.9,1681,28.3,116,0,0,0,0,0,0
8443,L55622,L,298.6,310.0,1517,39.0,4,0,0,0,0,0,0
5169,H34582,H,304.1,313.4,1696,29.6,65,0,0,0,0,0,0
6872,L54051,L,301.0,311.3,1349,47.0,71,0,0,0,0,0,0
2616,L49795,L,299.3,309.0,1516,38.7,64,0,0,0,0,0,0
5887,L53066,L,301.4,311.1,1494,41.9,142,0,0,0,0,0,0
8038,L55217,L,300.7,311.8,1603,34.1,17,0,0,0,0,0,0
2399,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0
5146,L52325,L,304.5,313.7,1670,32.9,7,0,0,0,0,0,0
9498,H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0
3894,L51073,L,302.3,311.2,1549,40.6,66,0,0,0,0,0,0
8891,L56070,L,297.7,308.8,1616,34.2,114,0,0,0,0,0,0
3554,M18413,M,301.8,310.8,1618,37.8,59,0,0,0,0,0,0
5480,M20339,M,302.7,312.1,1564,32.1,188,0,0,0,0,0,0
701,M15560,M,297.6,308.8,1683,31.6,79,0,0,0,0,0,0
8943,L56122,L,297.3,308.3,2188,17.0,32,0,0,0,0,0,0
1073,M15932,M,297.0,307.9,1414,46.2,165,0,0,0,0,0,0
1744,M16603,M,298.5,308.0,1713,25.8,154,0,0,0,0,0,0
7977,H37390,H,301.2,312.4,1395,47.8,90,0,0,0,0,0,0
1269,L48448,L,298.0,309.5,1496,45.8,46,0,0,0,0,0,0
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0
210,L47389,L,298.4,308.6,1477,44.0,124,0,0,0,0,0,0
1942,L49121,L,298.1,307.9,1425,58.2,57,0,0,0,0,0,0
7615,L54794,L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0
8528,L55707,L,298.4,309.3,1531,37.4,16,0,0,0,0,0,0
4732,L51911,L,303.3,311.6,1301,45.1,219,1,0,1,0,0,0
487,M15346,M,297.4,309.1,1582,35.9,180,0,0,0,0,0,0
7123,L54302,L,300.9,310.4,1788,27.8,90,0,0,0,0,0,0
3888,L51067,L,302.4,311.2,1448,50.5,53,0,0,0,0,0,0
37,M14896,M,298.9,309.2,1581,36.7,101,0,0,0,0,0,0
3341,M18200,M,301.5,310.8,1452,44.1,157,0,0,0,0,0,0
2844,L50023,L,300.3,309.2,1532,40.2,194,0,0,0,0,0,0
6438,L53617,L,300.4,310.0,1282,66.1,40,0,0,0,0,0,0
1394,L48573,L,299.1,310.4,1594,33.3,147,0,0,0,0,0,0
1597,L48776,L,298.0,308.1,1877,24.3,0,0,0,0,0,0,0
1006,L48185,L,296.2,307.2,1382,52.0,201,0,0,0,0,0,0
6284,L53463,L,301.3,310.8,1719,29.5,62,0,0,0,0,0,0
4798,L51977,L,303.5,312.5,1380,46.1,166,0,0,0,0,0,0
2525,M17384,M,298.8,308.7,1446,45.5,49,0,0,0,0,0,0
5491,L52670,L,302.6,312.1,1288,68.5,0,1,0,0,1,0,0
5880,L53059,L,301.4,311.0,1701,28.4,127,0,0,0,0,0,0
807,M15666,M,297.0,307.9,1422,53.0,115,0,0,0,0,0,0
7394,M22253,M,299.7,310.5,1594,35.4,134,0,0,0,0,0,0
9017,L56196,L,297.3,308.2,1396,52.7,212,1,0,0,0,1,0
4673,L51852,L,303.3,311.5,1412,55.6,67,0,0,0,0,0,0
5465,M20324,M,302.9,312.4,1659,33.1,152,0,0,0,0,0,0
9417,M24276,M,298.1,308.5,1463,45.9,3,0,0,0,0,0,0
7274,M22133,M,300.2,310.3,1704,29.2,42,0,0,0,0,0,0
6876,M21735,M,300.8,311.2,1592,32.9,82,0,0,0,0,0,0
7095,L54274,L,300.6,310.2,1447,45.9,17,0,0,0,0,0,0
3960,M18819,M,302.2,311.4,1538,37.4,37,0,0,0,0,0,0
4124,M18983,M,302.1,310.6,1517,38.9,2,0,0,0,0,0,0
6400,M21259,M,300.1,309.6,1501,38.0,157,0,0,0,0,0,0
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0
6014,L53193,L,300.7,310.8,1597,30.5,38,0,0,0,0,0,0
1330,H30743,H,298.8,310.2,1663,30.4,209,0,0,0,0,0,0
4968,L52147,L,303.9,312.6,1426,53.4,172,0,0,0,0,0,0
4234,M19093,M,302.2,310.9,1302,53.4,58,0,0,0,0,0,0
4914,M19773,M,303.5,312.3,1593,35.2,29,0,0,0,0,0,0
867,L48046,L,295.9,306.6,1678,26.7,53,0,0,0,0,0,0
8028,L55207,L,300.6,311.9,1425,44.9,224,0,0,0,0,0,0
2489,L49668,L,298.9,308.7,1356,50.7,185,0,0,0,0,0,0
3518,L50697,L,302.0,311.0,1550,35.2,184,0,0,0,0,0,0
2469,M17328,M,298.9,308.6,1524,40.4,131,0,0,0,0,0,0
2259,L49438,L,299.1,308.2,1319,60.3,36,0,0,0,0,0,0
6527,L53706,L,301.2,310.4,1515,38.4,51,0,0,0,0,0,0
1384,M16243,M,298.9,310.2,1331,49.0,121,0,0,0,0,0,0
3181,M18040,M,300.2,309.4,1433,48.8,191,0,0,0,0,0,0
6298,M21157,M,301.1,310.5,1309,60.7,100,0,0,0,0,0,0
6204,L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0
6329,L53508,L,300.7,310.0,1672,29.7,176,0,0,0,0,0,0
4025,M18884,M,302.1,311.0,1351,60.3,207,1,0,0,0,1,0
785,L47964,L,296.7,307.9,1743,27.9,55,0,0,0,0,0,0
538,H29951,H,297.4,309.3,1516,43.0,83,0,0,0,0,0,0
4817,L51996,L,303.4,312.0,1521,35.9,215,1,1,0,0,0,0
2017,L49196,L,298.5,308.3,1458,44.0,44,0,0,0,0,0,0
8531,M23390,M,298.5,309.3,1615,31.8,23,0,0,0,0,0,0
8360,M23219,M,298.6,309.6,1525,42.4,2,0,0,0,0,0,0
515,L47694,L,297.4,309.2,1620,33.2,28,0,0,0,0,0,0
7080,L54259,L,300.7,310.5,1445,41.1,201,0,0,0,0,0,0
3241,L50420,L,300.9,309.5,1612,35.2,124,0,0,0,0,0,0
6907,M21766,M,301.0,311.5,1530,43.9,165,0,0,0,0,0,0
2873,L50052,L,300.8,309.6,1680,28.7,22,0,0,0,0,0,0
4999,M19858,M,303.6,312.8,1825,25.2,29,0,0,0,0,0,0
9442,L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0
7336,L54515,L,299.9,310.4,1328,49.9,206,0,0,0,0,0,0
6562,L53741,L,301.5,310.7,1596,35.4,150,0,0,0,0,0,0
4204,M19063,M,302.3,310.9,1558,31.9,207,0,0,0,0,0,0
8108,H37521,H,300.3,311.9,1390,49.0,194,0,0,0,0,0,0
1511,M16370,M,298.1,308.7,1547,38.9,0,0,0,0,0,0,0
1883,M16742,M,298.0,307.6,1581,43.4,113,0,0,0,0,0,0
7621,L54800,L,300.5,311.5,1651,36.9,65,0,0,0,0,0,0
3237,M18096,M,300.8,309.4,1342,62.4,113,1,0,1,0,0,0
8535,M23394,M,298.6,309.5,1404,43.3,33,0,0,0,0,0,0
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0
2430,L49609,L,298.9,308.3,1432,48.9,38,0,0,0,0,0,0
6738,M21597,M,301.7,311.0,1537,33.5,146,0,0,0,0,0,0
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0
5120,L52299,L,304.2,313.6,1411,46.0,149,0,0,0,0,0,0
6316,M21175,M,301.0,310.4,1517,46.1,145,0,0,0,0,0,0
5991,M20850,M,300.7,310.7,1343,51.6,211,0,0,0,0,0,0
1668,L48847,L,298.2,307.9,1769,27.2,188,0,0,0,0,0,0
3200,H32613,H,300.1,309.1,1560,35.4,14,0,0,0,0,0,0
5993,L53172,L,300.7,310.6,1288,47.2,216,0,0,0,0,0,0
7980,M22839,M,301.2,312.4,1428,36.6,99,0,0,0,0,0,0
4363,L51542,L,302.1,310.1,1447,46.6,169,0,0,0,0,0,0
4552,M19411,M,302.6,310.5,1524,33.7,204,0,0,0,0,0,0
6948,M21807,M,300.7,311.3,1562,37.1,58,0,0,0,0,0,0
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0
2792,H32205,H,300.4,309.6,1416,43.3,66,0,0,0,0,0,0
4670,M19529,M,303.3,311.5,1373,47.3,60,1,0,1,0,0,0
1052,L48231,L,296.6,307.7,1556,37.7,110,0,0,0,0,0,0
2350,M17209,M,299.3,308.5,1386,42.2,30,0,0,0,0,0,0
9445,L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0
2604,M17463,M,299.3,309.2,1334,46.3,31,0,0,0,0,0,0
6398,M21257,M,300.0,309.6,1587,32.6,152,0,0,0,0,0,0
833,L48012,L,296.6,307.4,1521,38.6,173,0,0,0,0,0,0
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0
804,H30217,H,296.9,307.8,1549,37.8,104,0,0,0,0,0,0
2631,L49810,L,300.0,309.8,1372,39.6,105,0,0,0,0,0,0
9924,M24783,M,298.5,308.7,1615,33.3,41,0,0,0,0,0,0
9535,L56714,L,299.3,310.6,1443,45.7,97,0,0,0,0,0,0
9572,L56751,L,299.7,310.8,1589,36.0,190,0,0,0,0,0,0
8951,L56130,L,297.4,308.2,1419,50.0,52,0,0,0,0,0,0
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0
7204,M22063,M,299.8,309.6,1434,48.0,82,0,0,0,0,0,0
4938,L52117,L,303.4,312.3,1540,38.7,96,0,0,0,0,0,0
4818,L51997,L,303.5,312.1,1674,30.8,0,0,0,0,0,0,0
9012,M23871,M,297.2,307.9,1530,35.9,197,0,0,0,0,0,0
2847,L50026,L,300.3,309.2,1412,44.8,200,0,0,0,0,0,0
2115,H31528,H,299.4,309.1,1373,44.1,81,0,0,0,0,0,0
1284,L48463,L,298.3,309.4,1356,45.4,96,0,0,0,0,0,0
2811,L49990,L,299.8,309.1,1772,24.8,113,0,0,0,0,0,0
8620,H38033,H,297.6,308.6,1480,39.8,19,0,0,0,0,0,0
3396,L50575,L,301.4,310.5,1647,33.3,85,0,0,0,0,0,0
2062,L49241,L,299.7,309.6,1359,50.7,161,0,0,0,0,0,0
3952,M18811,M,302.3,311.4,1571,32.7,17,0,0,0,0,0,0
4104,L51283,L,302.0,310.4,1448,43.4,167,0,0,0,0,0,0
5183,L52362,L,303.9,313.1,1586,31.9,108,0,0,0,0,0,0
8055,L55234,L,300.4,311.8,1405,47.9,58,0,0,0,0,0,0
7744,L54923,L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0
8251,M23110,M,299.0,310.4,1394,45.2,122,0,0,0,0,0,0
6937,L54116,L,300.6,311.1,1471,40.7,26,0,0,0,0,0,0
8009,L55188,L,300.8,311.9,1414,41.1,171,0,0,0,0,0,0
5003,L52182,L,303.7,312.8,1627,31.7,40,0,0,0,0,0,0
5461,M20320,M,303.0,312.4,1526,36.1,142,0,0,0,0,0,0
6431,L53610,L,300.3,309.8,1523,39.2,24,0,0,0,0,0,0
1816,M16675,M,298.1,307.6,1565,36.3,140,0,0,0,0,0,0
2969,M17828,M,300.6,309.4,1312,45.2,73,0,0,0,0,0,0
3994,L51173,L,302.3,311.3,1324,47.8,131,0,0,0,0,0,0
3021,L50200,L,300.4,309.6,1543,38.1,209,0,0,0,0,0,0
5919,L53098,L,300.6,310.1,1541,42.0,23,0,0,0,0,0,0
6061,L53240,L,301.0,311.1,1615,35.6,158,0,0,0,0,0,0
3809,M18668,M,302.3,310.9,1762,24.5,73,0,0,0,0,0,0
6765,L53944,L,301.4,310.9,1536,38.3,9,0,0,0,0,0,0
7942,M22801,M,300.7,311.7,1499,38.9,3,0,0,0,0,0,0
8221,M23080,M,298.9,310.3,1551,35.2,50,0,0,0,0,0,0
6783,L53962,L,301.3,310.8,1531,53.4,57,0,0,0,0,0,0
1990,L49169,L,298.2,307.9,1785,23.4,181,0,0,0,0,0,0
3709,L50888,L,302.1,311.4,1549,44.6,31,0,0,0,0,0,0
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0
2058,L49237,L,299.5,309.3,1520,42.3,149,0,0,0,0,0,0
1980,H31393,H,298.0,307.6,1420,45.8,150,0,0,0,0,0,0
1359,M16218,M,298.7,310.1,1693,31.9,51,0,0,0,0,0,0
6866,L54045,L,301.1,311.4,1531,38.7,55,0,0,0,0,0,0
3201,M18060,M,300.1,309.2,1454,44.4,19,0,0,0,0,0,0
8520,L55699,L,298.3,309.6,1420,44.1,197,0,0,0,0,0,0
6306,M21165,M,301.1,310.5,1603,32.6,121,0,0,0,0,0,0
8690,L55869,L,297.1,308.4,1543,39.6,205,0,0,0,0,0,0
4270,L51449,L,302.6,311.0,1610,39.2,152,0,0,0,0,0,0
3420,L50599,L,301.5,310.5,1611,33.8,144,0,0,0,0,0,0
1328,L48507,L,298.8,310.2,1814,26.8,204,0,0,0,0,0,0
6136,L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0
4302,L51481,L,301.7,310.2,1471,51.1,8,0,0,0,0,0,0
7686,L54865,L,300.8,311.7,1397,43.5,227,0,0,0,0,0,0
8966,L56145,L,297.1,307.9,1496,44.7,88,0,0,0,0,0,0
1429,L48608,L,298.8,309.9,1568,33.7,13,0,0,0,0,0,0
9660,L56839,L,298.9,309.8,1287,61.9,216,1,0,0,0,1,0
6466,M21325,M,300.5,309.8,1416,48.5,110,0,0,0,0,0,0
1829,L49008,L,297.8,307.2,1351,56.3,174,0,0,0,0,0,0
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0
1553,L48732,L,298.5,308.9,1781,27.8,113,0,0,0,0,0,0
514,L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0
9537,L56716,L,299.3,310.5,1818,26.0,102,0,0,0,0,0,0
8761,M23620,M,297.4,308.7,1392,46.4,174,0,0,0,0,0,0
4851,L52030,L,303.5,312.0,1441,56.8,88,0,0,0,0,0,0
9263,M24122,M,298.3,309.1,1404,47.0,15,0,0,0,0,0,0
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0
2746,M17605,M,299.7,309.1,1603,38.5,170,0,0,0,0,0,0
5822,L53001,L,301.3,311.1,1303,49.2,212,0,0,0,0,0,0
3245,M18104,M,301.0,309.6,1397,48.0,135,0,0,0,0,0,0
4666,M19525,M,303.4,311.4,1307,54.0,44,1,0,1,0,0,0
9544,M24403,M,299.5,310.9,1378,48.7,119,0,0,0,0,0,0
1751,M16610,M,298.4,307.8,1617,31.6,173,0,0,0,0,0,0
5046,M19905,M,304.1,313.2,1510,46.9,152,0,0,0,0,0,0
1773,L48952,L,298.4,308.0,1508,47.9,25,0,0,0,0,0,0
7841,L55020,L,300.2,311.6,1606,31.0,199,0,0,0,0,0,0
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0
2829,M17688,M,300.4,309.4,1875,23.9,155,0,0,0,0,0,0
916,M15775,M,295.4,305.8,1526,38.2,181,0,0,0,0,0,0
518,M15377,M,297.5,309.4,1391,58.2,34,0,0,0,0,0,0
7362,L54541,L,299.5,310.0,1502,38.5,52,0,0,0,0,0,0
7263,M22122,M,300.4,310.6,1545,35.6,16,0,0,0,0,0,0
5934,L53113,L,300.5,310.5,1373,47.4,56,0,0,0,0,0,0
4470,L51649,L,302.7,310.5,1446,40.9,211,1,1,0,0,0,0
9850,L57029,L,298.6,309.4,2312,15.5,44,0,0,0,0,0,0
5771,L52950,L,301.6,311.2,1408,42.9,89,0,0,0,0,0,0
1778,H31191,H,298.6,308.2,1555,36.8,36,0,0,0,0,0,0
556,M15415,M,297.4,309.4,1539,42.2,134,0,0,0,0,0,0
2679,L49858,L,299.8,309.6,1447,43.1,12,0,0,0,0,0,0
7644,H37057,H,300.4,311.4,1427,50.7,122,0,0,0,0,0,0
5741,M20600,M,302.3,311.7,1535,38.3,5,0,0,0,0,0,0
5512,L52691,L,302.8,312.1,1958,20.3,56,0,0,0,0,0,0
4963,M19822,M,304.0,312.7,1456,51.2,160,0,0,0,0,0,0
4437,M19296,M,302.4,310.1,1577,35.8,136,0,0,0,0,0,0
3319,L50498,L,301.4,310.4,1436,49.7,108,0,0,0,0,0,0
9158,L56337,L,297.5,308.5,1462,52.3,148,0,0,0,0,0,0
7600,L54779,L,300.5,311.0,1759,28.3,13,0,0,0,0,0,0
5747,M20606,M,302.1,311.5,1635,31.6,23,0,0,0,0,0,0
2988,M17847,M,300.6,309.8,1659,28.9,127,0,0,0,0,0,0
5943,L53122,L,300.7,310.7,1450,43.4,80,0,0,0,0,0,0
8195,L55374,L,299.4,310.7,1426,45.7,213,0,0,0,0,0,0
1448,M16307,M,299.0,310.3,1662,33.6,67,0,0,0,0,0,0
3514,M18373,M,301.9,311.1,1417,52.5,171,0,0,0,0,0,0
8656,L55835,L,297.3,308.3,1268,60.6,119,0,0,0,0,0,0
2374,L49553,L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0
7806,L54985,L,299.9,311.4,1706,28.8,111,0,0,0,0,0,0
8004,M22863,M,300.8,312.0,1274,67.3,159,0,0,0,0,0,0
2912,M17771,M,300.7,309.5,1352,44.0,126,0,0,0,0,0,0
1588,M16447,M,298.2,308.3,1448,43.3,199,0,0,0,0,0,0
6850,L54029,L,301.1,311.3,1498,37.6,11,0,0,0,0,0,0
9443,M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0
4559,L51738,L,302.7,310.7,1369,47.5,11,1,0,1,0,0,0
6581,L53760,L,301.3,310.4,1507,39.1,194,0,0,0,0,0,0
3437,L50616,L,301.5,310.5,1466,48.1,189,0,0,0,0,0,0
1066,L48245,L,296.8,307.9,1718,25.2,148,0,0,0,0,0,0
7295,L54474,L,300.1,310.6,1809,24.3,97,0,0,0,0,0,0
9615,M24474,M,299.1,310.3,1441,43.9,94,0,0,0,0,0,0
6059,M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0
7557,L54736,L,300.3,311.4,1471,37.0,114,0,0,0,0,0,0
6524,M21383,M,301.1,310.2,1850,27.7,44,0,0,0,0,0,0
8136,L55315,L,299.6,311.0,1554,36.3,62,0,0,0,0,0,0
3893,M18752,M,302.3,311.1,1338,53.3,63,0,0,0,0,0,0
8382,H37795,H,298.8,310.0,1530,38.3,53,0,0,0,0,0,0
2102,L49281,L,299.3,309.3,1528,37.8,45,0,0,0,0,0,0
5440,L52619,L,303.0,312.5,1626,30.5,87,0,0,0,0,0,0
220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0
5497,M20356,M,302.9,312.5,1924,24.0,17,0,0,0,0,0,0
7925,H37338,H,300.7,311.9,1389,46.5,186,0,0,0,0,0,0
31,M14890,M,299.1,309.5,1339,48.2,86,0,0,0,0,0,0
4165,L51344,L,302.2,310.6,1346,47.5,109,1,0,1,0,0,0
6583,L53762,L,301.5,310.5,1528,35.7,198,0,0,0,0,0,0
3470,M18329,M,301.8,310.7,1429,47.9,53,0,0,0,0,0,0
9170,L56349,L,297.7,308.8,1896,24.5,186,0,0,0,0,0,0
5929,M20788,M,300.2,310.1,1550,38.7,45,0,0,0,0,0,0
888,H30301,H,295.7,306.2,2161,16.5,105,0,0,0,0,0,0
4497,M19356,M,302.5,310.4,1605,36.0,69,0,0,0,0,0,0
244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0
6593,M21452,M,301.6,310.7,1457,47.8,7,0,0,0,0,0,0
8757,L55936,L,297.5,308.7,1761,26.2,164,0,0,0,0,0,0
8930,M23789,M,297.4,308.4,1620,35.8,215,0,0,0,0,0,0
2687,L49866,L,299.8,309.4,1633,27.5,29,0,0,0,0,0,0
3827,H33240,H,302.3,310.8,1438,43.8,119,0,0,0,0,0,0
7136,L54315,L,300.5,309.9,1443,48.3,122,0,0,0,0,0,0
4714,L51893,L,303.5,311.8,1451,45.2,173,0,0,0,0,0,0
9750,H39163,H,298.8,310.1,1483,45.4,192,0,0,0,0,0,0
3580,L50759,L,301.8,310.6,2672,11.8,124,1,0,0,1,0,0
1024,L48203,L,296.2,307.3,1881,24.3,40,0,0,0,0,0,0
764,L47943,L,296.7,307.8,1400,47.5,3,0,0,0,0,0,0
1276,M16135,M,298.1,309.4,1362,47.6,70,0,0,0,0,0,0
1685,L48864,L,297.8,307.3,1438,44.5,3,0,0,0,0,0,0
8982,L56161,L,297.0,307.7,1502,39.4,126,0,0,0,0,0,0
6418,L53597,L,300.3,309.9,1540,39.9,203,0,0,0,0,0,0
9956,M24815,M,298.2,307.9,1462,38.8,124,0,0,0,0,0,0
7433,L54612,L,300.1,311.4,1484,43.1,13,0,0,0,0,0,0
7023,L54202,L,300.7,310.5,1561,33.2,48,0,0,0,0,0,0
4268,L51447,L,302.6,311.0,1520,42.8,148,0,0,0,0,0,0
8853,L56032,L,297.7,308.9,1575,39.9,12,0,0,0,0,0,0
5328,M20187,M,303.5,312.7,2116,16.7,45,0,0,0,0,0,0
9507,H38920,H,299.3,310.4,1548,41.6,25,0,0,0,0,0,0
1297,L48476,L,298.7,309.9,1621,34.1,130,0,0,0,0,0,0
6108,L53287,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0
7358,L54537,L,299.6,310.1,1487,42.9,42,0,0,0,0,0,0
7073,M21932,M,300.7,310.6,1439,41.7,184,0,0,0,0,0,0
4738,M19597,M,303.2,311.5,1336,58.2,2,1,0,1,0,0,0
5153,L52332,L,304.3,313.5,2643,12.7,21,0,0,0,0,0,0
5368,M20227,M,303.1,312.5,1766,26.7,157,0,0,0,0,0,0
1048,M15907,M,296.6,307.7,1474,52.6,101,0,0,0,0,0,0
9468,L56647,L,298.6,309.3,1702,27.6,143,0,0,0,0,0,0
8670,M23529,M,297.5,308.8,1471,52.3,152,0,0,0,0,0,0
8357,M23216,M,298.6,309.6,1344,59.4,200,0,0,0,0,0,0
5830,M20689,M,301.2,311.1,1574,34.3,4,0,0,0,0,0,0
6670,L53849,L,301.4,310.5,1571,33.9,208,0,0,0,0,0,0
6309,M21168,M,300.8,310.1,1686,26.9,128,0,0,0,0,0,0
4062,L51241,L,301.9,310.8,1906,21.7,62,0,0,0,0,0,0
4098,L51277,L,301.9,310.4,1518,34.1,155,0,0,0,0,0,0
2571,L49750,L,299.6,309.2,1713,26.5,167,0,0,0,0,0,0
3736,M18595,M,302.2,311.1,1434,58.6,102,0,0,0,0,0,0
609,L47788,L,298.0,309.9,1403,47.7,43,0,0,0,0,0,0
8820,H38233,H,297.4,308.7,1349,48.9,120,0,0,0,0,0,0
5372,L52551,L,302.9,312.3,1435,47.7,173,0,0,0,0,0,0
4393,L51572,L,302.2,310.1,1458,45.1,15,0,0,0,0,0,0
1324,L48503,L,298.9,310.1,1361,51.7,192,0,0,0,0,0,0
6746,M21605,M,301.8,311.1,1395,44.6,171,0,0,0,0,0,0
8317,L55496,L,298.8,309.8,1463,40.0,90,0,0,0,0,0,0
2994,M17853,M,300.5,309.8,1370,55.9,143,0,0,0,0,0,0
4560,L51739,L,302.7,310.7,1433,43.7,13,0,0,0,0,0,0
1607,L48786,L,297.8,307.7,1505,39.7,25,0,0,0,0,0,0
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0
8672,L55851,L,297.5,308.8,1530,37.8,157,0,0,0,0,0,0
7825,L55004,L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0
7832,M22691,M,300.0,311.4,1533,42.6,180,0,0,0,0,0,0
8744,H38157,H,297.4,308.7,1323,51.1,130,0,0,0,0,0,0
7871,M22730,M,300.6,312.1,1293,52.3,49,0,0,0,0,0,0
4225,L51404,L,302.0,310.7,1698,28.1,39,0,0,0,0,0,0
7484,L54663,L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0
4548,M19407,M,302.5,310.4,1451,53.6,194,0,0,0,0,0,0
3243,L50422,L,300.9,309.6,1384,42.4,131,0,0,0,0,0,0
8731,H38144,H,297.3,308.7,1569,33.9,93,0,0,0,0,0,0
9474,L56653,L,298.7,309.5,1446,40.0,160,0,0,0,0,0,0
2633,M17492,M,300.0,309.7,1652,28.6,112,0,0,0,0,0,0
3441,L50620,L,301.3,310.3,1460,41.5,197,0,0,0,0,0,0
2915,H32328,H,300.6,309.6,1888,20.5,133,0,0,0,0,0,0
978,L48157,L,296.0,306.7,1917,21.0,127,0,0,0,0,0,0
2297,L49476,L,299.4,308.7,1553,42.7,128,0,0,0,0,0,0
